  Especie,Desove,LT,Fec
Sardinops sagax,Pelagico,178.52,9791
Sardinops sagax,Pelagico,178.7,24120
Sardinops sagax,Pelagico,178.82,11149
Sardinops sagax,Pelagico,178.94,27041
Sardinops sagax,Pelagico,179.07,17940
Sardinops sagax,Pelagico,179.31,16582
Sardinops sagax,Pelagico,179.8,17804
Sardinops sagax,Pelagico,179.92,27855
Sardinops sagax,Pelagico,180.1,14001
Sardinops sagax,Pelagico,180.1,19298
Sardinops sagax,Pelagico,180.22,17261
Sardinops sagax,Pelagico,180.95,20656
Sardinops sagax,Pelagico,181.14,3406
Sardinops sagax,Pelagico,181.75,12031
Sardinops sagax,Pelagico,181.75,14204
Sardinops sagax,Pelagico,181.87,16309
Sardinops sagax,Pelagico,181.87,21471
Sardinops sagax,Pelagico,182.17,19365
Sardinops sagax,Pelagico,182.29,22285
Sardinops sagax,Pelagico,182.42,24051
Sardinops sagax,Pelagico,182.54,16377
Sardinops sagax,Pelagico,183.02,19569
Sardinops sagax,Pelagico,183.02,24051
Sardinops sagax,Pelagico,183.15,18958
Sardinops sagax,Pelagico,183.63,23304
Sardinops sagax,Pelagico,183.94,21062
Sardinops sagax,Pelagico,184.06,15494
Sardinops sagax,Pelagico,184.61,21945
Sardinops sagax,Pelagico,184.79,19229
Sardinops sagax,Pelagico,184.97,26155
Sardinops sagax,Pelagico,185.03,16919
Sardinops sagax,Pelagico,185.83,18209
Sardinops sagax,Pelagico,186.13,24865
Sardinops sagax,Pelagico,186.56,15289
Sardinops sagax,Pelagico,186.98,27581
Sardinops sagax,Pelagico,187.1,15289
Sardinops sagax,Pelagico,187.47,20110
Sardinops sagax,Pelagico,188.2,17801
Sardinops sagax,Pelagico,188.87,20381
Sardinops sagax,Pelagico,189.72,23301
Sardinops sagax,Pelagico,190.27,23980
Sardinops sagax,Pelagico,190.45,26085
Sardinops sagax,Pelagico,191.85,31993
Sardinops sagax,Pelagico,192.22,30635
Sardinops sagax,Pelagico,192.83,26696
Sardinops sagax,Pelagico,195.02,21398
Sardinops sagax,Pelagico,196.48,23435
Sardinops sagax,Pelagico,197.15,19020
Sardinops sagax,Pelagico,197.64,27984
Sardinops sagax,Pelagico,200.26,20377
Sardinops sagax,Pelagico,203.36,33483
Scomber scombrus,Pelagico,299.49,194703
Scomber scombrus,Pelagico,303.04,151916
Scomber scombrus,Pelagico,317.67,241507
Scomber scombrus,Pelagico,321.58,343947
Scomber scombrus,Pelagico,323.94,304420
Scomber scombrus,Pelagico,336.16,327926
Scomber scombrus,Pelagico,341.19,275287
Scomber scombrus,Pelagico,355.53,397872
Scomber scombrus,Pelagico,365.66,411408
Scomber scombrus,Pelagico,373.1,401752
Scomber scombrus,Pelagico,376.9,923330
Scomber scombrus,Pelagico,377,487690
Scomber scombrus,Pelagico,378.83,576859
Scomber scombrus,Pelagico,381.86,708972
Scomber scombrus,Pelagico,393.17,706045
Scomber scombrus,Pelagico,402.74,798770
Scomber scombrus,Pelagico,406.9,798908
Scomber scombrus,Pelagico,412.38,1059814
Scomber scombrus,Pelagico,423.13,1155879
Scomber scombrus,Pelagico,424.71,680684
Scomber scombrus,Pelagico,428.1,948122
Scomber scombrus,Pelagico,428.12,981126
Scomber scombrus,Pelagico,438.91,1153099
Scomber scombrus,Pelagico,459.57,1427708
Scomber scombrus,Pelagico,463.69,1342036
Scomber scombrus,Pelagico,473.73,1150948
Scomber scombrus,Pelagico,483.11,1491192
Scomberomorus cavalla,Pelagico,446,69264
Scomberomorus cavalla,Pelagico,500,185608
Scomberomorus cavalla,Pelagico,508,196938
Scomberomorus cavalla,Pelagico,568,160722
Scomberomorus cavalla,Pelagico,608,404982
Scomberomorus cavalla,Pelagico,617,2625338
Scomberomorus cavalla,Pelagico,635,182863
Scomberomorus cavalla,Pelagico,650,985340
Scomberomorus cavalla,Pelagico,652,688354
Scomberomorus cavalla,Pelagico,710,2570133
Scomberomorus cavalla,Pelagico,727,1640497
Scomberomorus cavalla,Pelagico,750,1082301
Scomberomorus cavalla,Pelagico,760,466252
Scomberomorus cavalla,Pelagico,770,1194283
Scomberomorus cavalla,Pelagico,780,1667418
Scomberomorus cavalla,Pelagico,780,2102579
Scomberomorus cavalla,Pelagico,800,2009870
Scomberomorus cavalla,Pelagico,810,1435752
Scomberomorus cavalla,Pelagico,816,5049856
Scomberomorus cavalla,Pelagico,826,2912649
Scomberomorus cavalla,Pelagico,835,1380342
Scomberomorus cavalla,Pelagico,841,2330248
Scomberomorus cavalla,Pelagico,844,969206
Scomberomorus cavalla,Pelagico,852,1179625
Scomberomorus cavalla,Pelagico,860,2753638
Scomberomorus cavalla,Pelagico,862,2509948
Scomberomorus cavalla,Pelagico,865,1639189
Scomberomorus cavalla,Pelagico,869,2795451
Scomberomorus cavalla,Pelagico,870,2236664
Scomberomorus cavalla,Pelagico,880,1236055
Scomberomorus cavalla,Pelagico,895,2079204
Scomberomorus cavalla,Pelagico,895,2309622
Scomberomorus cavalla,Pelagico,900,3321377
Scomberomorus cavalla,Pelagico,906,3005716
Scomberomorus cavalla,Pelagico,929,1891588
Scomberomorus cavalla,Pelagico,951,4448492
Scomberomorus cavalla,Pelagico,972,3204055
Scomberomorus cavalla,Pelagico,972,6319134
Scomberomorus cavalla,Pelagico,980,3346332
Scomberomorus cavalla,Pelagico,994,5890631
Scomberomorus cavalla,Pelagico,996,2652453
Scomberomorus cavalla,Pelagico,1000,2797301
Scomberomorus cavalla,Pelagico,1018,4960702
Scomberomorus cavalla,Pelagico,1025,4686248
Scomberomorus cavalla,Pelagico,1037,6437542
Scomberomorus cavalla,Pelagico,1050,6102347
Scomberomorus cavalla,Pelagico,1055,4686598
Scomberomorus cavalla,Pelagico,1086,5401961
Scomberomorus cavalla,Pelagico,1087,5744230
Scomberomorus cavalla,Pelagico,1108,5836910
Scomberomorus cavalla,Pelagico,1109,2771744
Scomberomorus cavalla,Pelagico,1142,8070585
Scomberomorus cavalla,Pelagico,1149,4268537
Scomberomorus cavalla,Pelagico,1178,8899756
Scomberomorus cavalla,Pelagico,1194,6010133
Scomberomorus cavalla,Pelagico,1220,7315781
Scomberomorus cavalla,Pelagico,1220,7489089
Scomberomorus cavalla,Pelagico,1229,10116890
Scomberomorus cavalla,Pelagico,1265,9209082
Scomberomorus cavalla,Pelagico,1291,7487826
Scomberomorus cavalla,Pelagico,1312,6689189
Scomberomorus cavalla,Pelagico,1316,10711026
Scomberomorus cavalla,Pelagico,1370,7650064
Scomberomorus cavalla,Pelagico,1489,12206888
Scomberomorus maculatus,Pelagico,469.9,525000
Sebastes alutus,Viviparo,270,5100
Sebastes alutus,Viviparo,270,14500
Sebastes alutus,Viviparo,270,14800
Sebastes alutus,Viviparo,270,24500
Sebastes alutus,Viviparo,280,10000
Sebastes alutus,Viviparo,290,4500
Sebastes alutus,Viviparo,290,6900
Sebastes alutus,Viviparo,290,14500
Sebastes alutus,Viviparo,290,24500
Sebastes alutus,Viviparo,300,15000
Sebastes alutus,Viviparo,310,4500
Sebastes alutus,Viviparo,310,14000
Sebastes alutus,Viviparo,310,14500
Sebastes alutus,Viviparo,310,16900
Sebastes alutus,Viviparo,310,24500
Sebastes alutus,Viviparo,310,34500
Sebastes alutus,Viviparo,314,12100
Sebastes alutus,Viviparo,320,21000
Sebastes alutus,Viviparo,320,27000
Sebastes alutus,Viviparo,320,33000
Sebastes alutus,Viviparo,329,178000
Sebastes alutus,Viviparo,330,8800
Sebastes alutus,Viviparo,330,14500
Sebastes alutus,Viviparo,330,24500
Sebastes alutus,Viviparo,330,29600
Sebastes alutus,Viviparo,330,34500
Sebastes alutus,Viviparo,340,29000
Sebastes alutus,Viviparo,340,41000
Sebastes alutus,Viviparo,340,53000
Sebastes alutus,Viviparo,343,25100
Sebastes alutus,Viviparo,350,20600
Sebastes alutus,Viviparo,350,24500
Sebastes alutus,Viviparo,350,31000
Sebastes alutus,Viviparo,350,34500
Sebastes alutus,Viviparo,350,44500
Sebastes alutus,Viviparo,355,34000
Sebastes alutus,Viviparo,360,39000
Sebastes alutus,Viviparo,360,60000
Sebastes alutus,Viviparo,360,75000
Sebastes alutus,Viviparo,366,43700
Sebastes alutus,Viviparo,370,17500
Sebastes alutus,Viviparo,370,34500
Sebastes alutus,Viviparo,370,44500
Sebastes alutus,Viviparo,370,47600
Sebastes alutus,Viviparo,372,45700
Sebastes alutus,Viviparo,376,54700
Sebastes alutus,Viviparo,380,52000
Sebastes alutus,Viviparo,380,82000
Sebastes alutus,Viviparo,380,108000
Sebastes alutus,Viviparo,385,55700
Sebastes alutus,Viviparo,386,66600
Sebastes alutus,Viviparo,390,34500
Sebastes alutus,Viviparo,390,40750
Sebastes alutus,Viviparo,390,44500
Sebastes alutus,Viviparo,390,52900
Sebastes alutus,Viviparo,390,54500
Sebastes alutus,Viviparo,390,64500
Sebastes alutus,Viviparo,394,80800
Sebastes alutus,Viviparo,396,67300
Sebastes alutus,Viviparo,400,68000
Sebastes alutus,Viviparo,400,106000
Sebastes alutus,Viviparo,400,147000
Sebastes alutus,Viviparo,402,93900
Sebastes alutus,Viviparo,406,78600
Sebastes alutus,Viviparo,410,34850
Sebastes alutus,Viviparo,410,108800
Sebastes alutus,Viviparo,414,90100
Sebastes alutus,Viviparo,416,125700
Sebastes alutus,Viviparo,420,137000
Sebastes alutus,Viviparo,420,201000
Sebastes alutus,Viviparo,422,100400
Sebastes alutus,Viviparo,422,139800
Sebastes alutus,Viviparo,427,155200
Sebastes alutus,Viviparo,429,111500
Sebastes alutus,Viviparo,432,169200
Sebastes alutus,Viviparo,436,122100
Sebastes alutus,Viviparo,437,184300
Sebastes alutus,Viviparo,440,180000
Sebastes alutus,Viviparo,440,270000
Sebastes alutus,Viviparo,441,133500
Sebastes alutus,Viviparo,441,200500
Sebastes alutus,Viviparo,445,214300
Sebastes alutus,Viviparo,446,142200
Sebastes alutus,Viviparo,450,151300
Sebastes alutus,Viviparo,454,158900
Sebastes alutus,Viviparo,458,166900
Sebastes alutus,Viviparo,461,175200
Sebastes atrovirens,Viviparo,275.08,107552
Sebastes atrovirens,Viviparo,280.05,141839
Sebastes atrovirens,Viviparo,285.2,85718
Sebastes atrovirens,Viviparo,289.98,441259
Sebastes atrovirens,Viviparo,290.07,189065
Sebastes atrovirens,Viviparo,300.18,231558
Sebastes atrovirens,Viviparo,305.15,156160
Sebastes atrovirens,Viviparo,309.84,528987
Sebastes atrovirens,Viviparo,309.93,311190
Sebastes atrovirens,Viviparo,315.17,67927
Sebastes atrovirens,Viviparo,315.17,225896
Sebastes atrovirens,Viviparo,315.26,259876
Sebastes atrovirens,Viviparo,315.36,142432
Sebastes atrovirens,Viviparo,325.01,191275
Sebastes atrovirens,Viviparo,325.2,252404
Sebastes atrovirens,Viviparo,327.31,254296
Sebastes atrovirens,Viviparo,330.44,236697
Sebastes auriculatus,Viviparo,311,51619
Sebastes auriculatus,Viviparo,325,99788
Sebastes auriculatus,Viviparo,326,171364
Sebastes auriculatus,Viviparo,337,149343
Sebastes auriculatus,Viviparo,358,151231
Sebastes auriculatus,Viviparo,364,112073
Sebastes auriculatus,Viviparo,365,131019
Sebastes auriculatus,Viviparo,366,127720
Sebastes auriculatus,Viviparo,369,152845
Sebastes auriculatus,Viviparo,375,168015
Sebastes auriculatus,Viviparo,376,112086
Sebastes auriculatus,Viviparo,377,165510
Sebastes auriculatus,Viviparo,378,181219
Sebastes auriculatus,Viviparo,381,112812
Sebastes auriculatus,Viviparo,384,116990
Sebastes auriculatus,Viviparo,387,130626
Sebastes auriculatus,Viviparo,392,180361
Sebastes auriculatus,Viviparo,395,120731
Sebastes auriculatus,Viviparo,398,185347
Sebastes auriculatus,Viviparo,401,218592
Sebastes auriculatus,Viviparo,409,211966
Sebastes auriculatus,Viviparo,411,160590
Sebastes auriculatus,Viviparo,414,212018
Sebastes auriculatus,Viviparo,415,169328
Sebastes auriculatus,Viviparo,415,265128
Sebastes auriculatus,Viviparo,430,250821
Sebastes auriculatus,Viviparo,432,302515
Sebastes auriculatus,Viviparo,436,170333
Sebastes auriculatus,Viviparo,438,231218
Sebastes auriculatus,Viviparo,440,259209
Sebastes auriculatus,Viviparo,456,264214
Sebastes auriculatus,Viviparo,456,319446
Sebastes auriculatus,Viviparo,468,319966
Sebastes auriculatus,Viviparo,472,276558
Sebastes auriculatus,Viviparo,477,338540
Sebastes carnatus,Viviparo,264.76,91730
Sebastes carnatus,Viviparo,265.09,77671
Sebastes carnatus,Viviparo,271.74,128574
Sebastes carnatus,Viviparo,274.95,155944
Sebastes carnatus,Viviparo,279.94,106611
Sebastes carnatus,Viviparo,280.76,140701
Sebastes carnatus,Viviparo,284.19,151451
Sebastes carnatus,Viviparo,289.91,192955
Sebastes carnatus,Viviparo,299.83,181700
Sebastes carnatus,Viviparo,299.86,236038
Sebastes carnatus,Viviparo,339.65,197606
Sebastes caurinus,Viviparo,242,15642
Sebastes caurinus,Viviparo,251,20636
Sebastes caurinus,Viviparo,279,24504
Sebastes caurinus,Viviparo,281,22260
Sebastes caurinus,Viviparo,305,67193
Sebastes caurinus,Viviparo,307,18227
Sebastes caurinus,Viviparo,330,83402
Sebastes caurinus,Viviparo,358,123469
Sebastes caurinus,Viviparo,363,171792
Sebastes caurinus,Viviparo,381.9215,27014
Sebastes caurinus,Viviparo,387,287420
Sebastes caurinus,Viviparo,395,336870
Sebastes caurinus,Viviparo,398,266468
Sebastes caurinus,Viviparo,399,326261
Sebastes caurinus,Viviparo,399.0069,144444
Sebastes caurinus,Viviparo,400,279672
Sebastes caurinus,Viviparo,403.7696,85297
Sebastes caurinus,Viviparo,405,308747
Sebastes caurinus,Viviparo,405.2296,99969
Sebastes caurinus,Viviparo,406.6939,128171
Sebastes caurinus,Viviparo,408.5743,156941
Sebastes caurinus,Viviparo,414,393921
Sebastes caurinus,Viviparo,414.6052,162638
Sebastes caurinus,Viviparo,417.5252,191982
Sebastes caurinus,Viviparo,423.5478,171747
Sebastes caurinus,Viviparo,425,355186
Sebastes caurinus,Viviparo,426,256955
Sebastes caurinus,Viviparo,435.1882,165662
Sebastes caurinus,Viviparo,439,472188
Sebastes caurinus,Viviparo,442,250728
Sebastes caurinus,Viviparo,444.1739,309506
Sebastes caurinus,Viviparo,450,385372
Sebastes caurinus,Viviparo,452,386710
Sebastes caurinus,Viviparo,452.4898,309025
Sebastes caurinus,Viviparo,455,325017
Sebastes caurinus,Viviparo,455,374934
Sebastes caurinus,Viviparo,459,424386
Sebastes caurinus,Viviparo,459.3763,389709
Sebastes caurinus,Viviparo,463,308855
Sebastes caurinus,Viviparo,463,323537
Sebastes caurinus,Viviparo,465,311529
Sebastes caurinus,Viviparo,466,515353
Sebastes caurinus,Viviparo,471.63,350932
Sebastes caurinus,Viviparo,472.0862,477216
Sebastes caurinus,Viviparo,472.4682,371799
Sebastes caurinus,Viviparo,474,640052
Sebastes caurinus,Viviparo,478.1007,431612
Sebastes caurinus,Viviparo,482,546854
Sebastes caurinus,Viviparo,482.0638,472242
Sebastes caurinus,Viviparo,487,573155
Sebastes caurinus,Viviparo,495.212,630221
Sebastes caurinus,Viviparo,501.2214,568833
Sebastes caurinus,Viviparo,503.5168,595352
Sebastes caurinus,Viviparo,512,597542
Sebastes chlorostictus,Viviparo,230.09,36976
Sebastes chlorostictus,Viviparo,232.14,51806
Sebastes chlorostictus,Viviparo,234.519,37090
Sebastes chlorostictus,Viviparo,235.046,55322
Sebastes chlorostictus,Viviparo,235.98,36079
Sebastes chlorostictus,Viviparo,237.18,44664
Sebastes chlorostictus,Viviparo,241,17198
Sebastes chlorostictus,Viviparo,244.94,53903
Sebastes chlorostictus,Viviparo,250.86,65527
Sebastes chlorostictus,Viviparo,257.45,75572
Sebastes chlorostictus,Viviparo,265.05,87945
Sebastes chlorostictus,Viviparo,267.42,93377
Sebastes chlorostictus,Viviparo,267.721,102594
Sebastes chlorostictus,Viviparo,269.08,81605
Sebastes chlorostictus,Viviparo,271.16,114434
Sebastes chlorostictus,Viviparo,274.572,39342
Sebastes chlorostictus,Viviparo,276.42,223896
Sebastes chlorostictus,Viviparo,277.73,115870
Sebastes chlorostictus,Viviparo,281.46,129102
Sebastes chlorostictus,Viviparo,282.09,103264
Sebastes chlorostictus,Viviparo,282.41,93866
Sebastes chlorostictus,Viviparo,284.36,147045
Sebastes chlorostictus,Viviparo,284.4,171305
Sebastes chlorostictus,Viviparo,288.71,134438
Sebastes chlorostictus,Viviparo,289.51,110944
Sebastes chlorostictus,Viviparo,293.43,135128
Sebastes chlorostictus,Viviparo,294.76,212581
Sebastes chlorostictus,Viviparo,295.66,157780
Sebastes chlorostictus,Viviparo,300.61,192901
Sebastes chlorostictus,Viviparo,300.9,167069
Sebastes chlorostictus,Viviparo,301.78,185835
Sebastes chlorostictus,Viviparo,304.66,195952
Sebastes chlorostictus,Viviparo,305.69,204541
Sebastes chlorostictus,Viviparo,307.246,118786
Sebastes chlorostictus,Viviparo,307.772,134873
Sebastes chlorostictus,Viviparo,309.61,141073
Sebastes chlorostictus,Viviparo,310.91,296004
Sebastes chlorostictus,Viviparo,312.42,199714
Sebastes chlorostictus,Viviparo,314.27,199677
Sebastes chlorostictus,Viviparo,315.152,134893
Sebastes chlorostictus,Viviparo,320.01,210521
Sebastes chlorostictus,Viviparo,323.584,102744
Sebastes chlorostictus,Viviparo,323.82,263664
Sebastes chlorostictus,Viviparo,330.01,331630
Sebastes chlorostictus,Viviparo,331.489,149950
Sebastes chlorostictus,Viviparo,331.489,199280
Sebastes chlorostictus,Viviparo,331.489,231452
Sebastes chlorostictus,Viviparo,332.66,217318
Sebastes chlorostictus,Viviparo,332.68,225926
Sebastes chlorostictus,Viviparo,334.77,262668
Sebastes chlorostictus,Viviparo,338.59,235202
Sebastes chlorostictus,Viviparo,340.47,251600
Sebastes chlorostictus,Viviparo,341.74,300096
Sebastes chlorostictus,Viviparo,343.89,278924
Sebastes chlorostictus,Viviparo,347.826,264740
Sebastes chlorostictus,Viviparo,347.95,289801
Sebastes chlorostictus,Viviparo,354.02,289682
Sebastes chlorostictus,Viviparo,363.636,474970
Sebastes chlorostictus,Viviparo,363.73,352884
Sebastes chlorostictus,Viviparo,365.24,348941
Sebastes chlorostictus,Viviparo,378.16,412862
Sebastes chlorostictus,Viviparo,387.879,361362
Sebastes chlorostictus,Viviparo,387.879,761362
Sebastes chlorostictus,Viviparo,395.784,425726
Sebastes constellatus,Viviparo,243.901,52222
Sebastes constellatus,Viviparo,244.516,31781
Sebastes constellatus,Viviparo,252.357,51908
Sebastes constellatus,Viviparo,252.562,128316
Sebastes constellatus,Viviparo,260.749,66674
Sebastes constellatus,Viviparo,276.428,107598
Sebastes constellatus,Viviparo,283.889,92537
Sebastes constellatus,Viviparo,291.857,82503
Sebastes constellatus,Viviparo,300.249,97269
Sebastes constellatus,Viviparo,300.336,76827
Sebastes constellatus,Viviparo,307.96,148227
Sebastes constellatus,Viviparo,308.151,102986
Sebastes constellatus,Viviparo,308.927,169342
Sebastes constellatus,Viviparo,323.664,183119
Sebastes constellatus,Viviparo,323.684,178428
Sebastes constellatus,Viviparo,324.003,228026
Sebastes constellatus,Viviparo,324.275,163684
Sebastes constellatus,Viviparo,332.371,248490
Sebastes constellatus,Viviparo,348.372,213342
Sebastes crameri,Viviparo,335,52500
Sebastes crameri,Viviparo,352,36600
Sebastes crameri,Viviparo,392,169600
Sebastes crameri,Viviparo,420,173600
Sebastes crameri,Viviparo,425,190100
Sebastes crameri,Viviparo,440,313800
Sebastes crameri,Viviparo,473,331700
Sebastes crameri,Viviparo,475,251600
Sebastes crameri,Viviparo,483,384200
Sebastes crameri,Viviparo,500,478900
Sebastes crameri,Viviparo,513,347200
Sebastes crameri,Viviparo,575,609800
Sebastes dallii,Viviparo,113.851,3744
Sebastes dallii,Viviparo,118.016,4514
Sebastes dallii,Viviparo,121.595,6186
Sebastes dallii,Viviparo,121.621,5788
Sebastes dallii,Viviparo,121.701,8573
Sebastes dallii,Viviparo,121.754,7778
Sebastes dallii,Viviparo,125.891,4967
Sebastes dallii,Viviparo,129.842,9000
Sebastes dallii,Viviparo,130.001,6586
Sebastes dallii,Viviparo,130.029,6162
Sebastes dallii,Viviparo,133.616,15712
Sebastes dallii,Viviparo,133.641,11335
Sebastes dallii,Viviparo,133.794,9001
Sebastes dallii,Viviparo,133.849,8179
Sebastes dallii,Viviparo,137.774,8578
Sebastes dallii,Viviparo,137.957,5793
Sebastes dallii,Viviparo,138.012,8976
Sebastes dallii,Viviparo,141.441,12929
Sebastes dallii,Viviparo,141.834,10966
Sebastes dallii,Viviparo,145.443,8182
Sebastes dallii,Viviparo,153.483,18131
Sebastes diploproa,Viviparo,195,14400
Sebastes diploproa,Viviparo,249,50500
Sebastes diploproa,Viviparo,265,56000
Sebastes diploproa,Viviparo,265,63800
Sebastes diploproa,Viviparo,270,83200
Sebastes diploproa,Viviparo,295,145800
Sebastes diploproa,Viviparo,307,232500
Sebastes diploproa,Viviparo,320,189100
Sebastes diploproa,Viviparo,325,238500
Sebastes diploproa,Viviparo,335,184200
Sebastes diploproa,Viviparo,345,218900
Sebastes diploproa,Viviparo,346,303700
Sebastes diploproa,Viviparo,355,225700
Sebastes diploproa,Viviparo,365,234500
Sebastes diploproa,Viviparo,365,256500
Sebastes elongatus,Viviparo,164.754,8707
Sebastes elongatus,Viviparo,204.394,50760
Sebastes elongatus,Viviparo,220.773,50874
Sebastes elongatus,Viviparo,220.842,45304
Sebastes elongatus,Viviparo,229.232,50535
Sebastes elongatus,Viviparo,236.555,56554
Sebastes elongatus,Viviparo,236.629,50587
Sebastes elongatus,Viviparo,244.696,39104
Sebastes elongatus,Viviparo,252.107,80933
Sebastes elongatus,Viviparo,260.56,80992
Sebastes elongatus,Viviparo,268.343,92585
